Concat,Alkalinity,Calcium,Chloride,Copper,DOC,Hardness,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,New_Total,Category5,Field16,Analyte_count,Field18,StationName,StationCode,SampleDate,TargetLatitude,TargetLongitude,Program,ParentProject,Project,Data_Source,NearStream_Distance,Stream_Name,HUC8_Name
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138024,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,2/7/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138052,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/6/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138080,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,4/3/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138108,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/1/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138143,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,6/5/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138178,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,7/10/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138206,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,8/7/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138241,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,9/11/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138262,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,10/2/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138297,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,11/6/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138325,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,12/4/2004 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138360,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,1/8/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138388,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,2/5/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138416,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/5/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138444,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,4/2/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138479,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/7/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138507,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,6/4/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138542,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,7/9/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138570,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,8/6/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138605,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,9/10/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138626,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,10/1/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138661,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,11/5/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138689,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,12/3/2005 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138724,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,1/7/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138752,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,2/4/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138780,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/4/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138808,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,4/1/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138843,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/6/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138871,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,6/3/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138906,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,7/8/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138934,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,8/5/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138967,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,9/7/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00138997,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,10/7/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139025,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,11/4/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139053,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,12/2/2006 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139088,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,1/6/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139116,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,2/3/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139144,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/3/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139172,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/31/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139207,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/5/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139235,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,6/2/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139253,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,6/20/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139270,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,7/7/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139333,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,9/8/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139361,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,10/6/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139389,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,11/3/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139417,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,12/1/2007 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139452,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,1/5/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139480,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,2/2/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139508,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,3/1/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139543,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,4/5/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139547,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,4/9/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139571,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/3/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW00139583,,,,,,,,pH,,,,Temperature,2,1,,2,,Ventura River at Main Street Bridge,VRW001,5/15/2008 0:00,34.279572,-119.3082123,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,25.30746858,Ventura River,Ventura
